"AfD will nach Erfolgen bei Landtagswahlen auch im Westen durchstarten - T-Online;;Mon, 15 Sep 2014 07:00:00 GMT;;https://www.t-online.de/nachrichten/deutschland/parteien/id_71025116/afd-will-nach-erfolgen-bei-landtagswahlen-auch-im-westen-durchstarten.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Hacker blamiert hessische AfD auf Twitter mit Parolen - T-Online;;Sun, 14 Sep 2014 07:00:00 GMT;;https://www.t-online.de/nachrichten/panorama/buntes-kurioses/id_71014432/hacker-blamiert-hessische-afd-auf-twitter-mit-parolen.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Gauland: Wagenknecht passt gut zur AfD - Politik - T-Online;;Tue, 09 Sep 2014 07:00:00 GMT;;https://www.t-online.de/nachrichten/deutschland/parteien/id_70949544/gauland-wagenknecht-passt-gut-zur-afd.html;;Sentiment(polarity=1.0, subjectivity=0.0)"
"Alternative für Deutschland (AfD) freut sich über rasanten Zulauf - T-Online;;Mon, 06 Oct 2014 07:00:00 GMT;;https://www.t-online.de/nachrichten/deutschland/parteien/id_71293416/alternative-fuer-deutschland-afd-freut-sich-ueber-rasanten-zulauf.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"CDU-Generalsekretär Tauber: ""AfD wird Weg der Piraten gehen"" - T-Online;;Sat, 06 Sep 2014 07:00:00 GMT;;https://www.t-online.de/nachrichten/deutschland/parteien/id_70906622/cdu-generalsekretaer-tauber-afd-wird-weg-der-piraten-gehen-.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Pegida-Talk mit GüntherJauch: Bernd Lucke entlarvt die AfD - T-Online;;Mon, 15 Dec 2014 08:00:00 GMT;;https://www.t-online.de/nachrichten/deutschland/gesellschaft/id_72173566/pegida-talk-mit-guentherjauch-bernd-lucke-entlarvt-die-afd.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"AfD-Landeschef Holger Arppe wegen Volksverhetzung angeklagt - T-Online;;Fri, 03 Oct 2014 07:00:00 GMT;;https://www.t-online.de/nachrichten/deutschland/parteien/id_71251178/afd-landeschef-holger-arppe-wegen-volksverhetzung-angeklagt.html;;Sentiment(polarity=-1.0, subjectivity=0.0)"
"""Stalin im Dirndl"": AfD kritisiert Linken-Politikerin Kipping - T-Online;;Wed, 29 Oct 2014 07:00:00 GMT;;https://www.t-online.de/nachrichten/deutschland/innenpolitik/id_71583210/-stalin-im-dirndl-afd-kritisiert-linken-politikerin-kipping-.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Parteien: Hessische AfD: Aussprache unter Ausschluss der Medien - FOCUS Online;;Sun, 12 Jan 2014 08:00:00 GMT;;https://www.focus.de/politik/deutschland/erneuter-parteitag-der-eurokritischen-partei-hessische-afd-will-personalprobleme-loesen_id_3531398.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Sabotage am Wahlkampf?: Familie von AfD-Chef Lucke hängt Plakate nachts ab - und morgens wieder auf - FOCUS Online;;Sat, 26 Apr 2014 07:00:00 GMT;;https://www.focus.de/politik/deutschland/europawahl-2014/afd-wahlkampf-wird-sabotiert-luckes-familie-haengt-plakate-ab-und-wieder-auf_id_3800761.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"AfD-Chef gegen Hartz IV für arbeitslose Einwanderer: Euro-Rebell Lucke klagt Brüssel an: EU ruiniert deutschen Sozialstaat - FOCUS Online;;Sun, 12 Jan 2014 08:00:00 GMT;;https://www.focus.de/politik/deutschland/landesparteitag-afd-hessen-vorsitzender-lucke-gegen-hartz-iv-arbeitslose-einwanderer-bruessel-ruiniert-deutschland-sozialstaat-2_id_3532695.html;;Sentiment(polarity=-0.85, subjectivity=0.0)"
"„Heute leben sie in Reservaten“: AfD-Verband prophezeit Deutschen das Schicksal der Indianer - FOCUS Online;;Sat, 21 Jun 2014 07:00:00 GMT;;https://www.focus.de/politik/deutschland/wegen-asylbewerber-zulauf-afd-verband-prophezeit-deutschen-das-schicksal-der-indianer_id_3936654.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"AfD holt sieben Prozent: Europa am Ende? So gefährlich sind die Euro-Gegner wirklich - FOCUS Online;;Mon, 26 May 2014 07:00:00 GMT;;https://www.focus.de/finanzen/news/afd-holt-sieben-prozent-europa-am-ende-so-gefaehrlich-sind-die-euro-gegner-wirklich_id_3867838.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Wahlkampf zwischen Heimat und DDR-Nostalgie: So will Frauke Petry die sächsische AfD in den Landtag führen - FOCUS Online;;Sat, 23 Aug 2014 07:00:00 GMT;;https://www.focus.de/politik/deutschland/landtagswahl-in-sachsen/wahlkampf-im-sommerloch-mit-afd-kandidatin-frauke-petry-zu-besuch-in-sachsen_id_4079417.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Frauke Petry: AfD-Chefin steht kurz vor der Privatinsolvenz - FOCUS Online;;Tue, 17 Jun 2014 07:00:00 GMT;;https://www.focus.de/politik/deutschland/afd-chefin-ist-pleite-frauke-petry-muss-privatinsolvenz-anmelden_id_3926906.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"""Wir müssen pragmatisch sein"": CSU-Frau würde im EU-Parlament mit AfD kooperieren - FOCUS Online;;Sat, 21 Jun 2014 07:00:00 GMT;;https://www.focus.de/politik/deutschland/asd-csu-politikerin-wuerde-mit-afd-im-eu-parlament-kooperieren_id_3901476.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Hacker-Angriff: Twitter-Account der AfD Hessen: ""Ja, wir sind Nazis!"" - FOCUS Online;;Mon, 15 Sep 2014 07:00:00 GMT;;https://www.focus.de/politik/deutschland/hacker-angriff-afd-hessen-twittert-ja-wir-sind-nazis_id_4132282.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Streit-Parteitag der Hamburger AfD : AfD-Mann nennt Hooligan-Proteste „friedliche Demonstration“ - FOCUS Online;;Sat, 08 Nov 2014 08:00:00 GMT;;https://www.focus.de/politik/deutschland/streit-parteitag-der-hamburger-afd-afd-mann-nennt-hooligan-proteste-friedliche-demonstration_id_4260045.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Parteien: Linke geht auf Konfrontation zur AfD: Keine gemeinsamen Anträge - FOCUS Online;;Fri, 14 Nov 2014 08:00:00 GMT;;https://www.focus.de/regional/potsdam/parteien-goerke-wir-wollen-die-afd-im-parlament-stellen_id_4275614.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
