"Was passiert, wenn die AfD ins Parlament einzieht? - FAZ - Frankfurter Allgemeine Zeitung,""Fri, 20 Sep 2013 07:00:00 GMT"",https://www.faz.net/aktuell/wirtschaft/wirtschaftspolitik/bundestagswahl-was-passiert-wenn-die-afd-ins-parlament-einzieht-12582967.html"
"Neuer AfD-Chef wendet sich gegen  Sozialschmarotzer  - FAZ - Frankfurter Allgemeine Zeitung,""Mon, 16 Dec 2013 08:00:00 GMT"",https://www.faz.net/aktuell/rhein-main/europawahl-im-visier-neuer-afd-chef-wendet-sich-gegen-sozialschmarotzer-12714676.html"
"Der AfD geht das Geld aus - FAZ - Frankfurter Allgemeine Zeitung,""Fri, 13 Sep 2013 07:00:00 GMT"",https://www.faz.net/aktuell/wirtschaft/wirtschaftspolitik/wahlkampf-der-afd-geht-das-geld-aus-12572276.html"
"AfD-Vorstand des Amtes enthoben - FAZ - Frankfurter Allgemeine Zeitung,""Thu, 19 Dec 2013 08:00:00 GMT"",https://www.faz.net/aktuell/politik/inland/hessischer-landesverband-afd-vorstand-des-amtes-enthoben-12719304.html"
"Es gibt eine Alternative für Deutschland - FAZ - Frankfurter Allgemeine Zeitung,""Thu, 13 Dec 2018 04:59:05 GMT"",https://www.faz.net/aktuell/feuilleton/buecher/themen/oliver-maria-schmitt-in-trier-es-gibt-eine-alternative-fuer-deutschland-12570868.html"
"Migration: AfD-Chef Bernd Lucke warnt vor Zuwanderung - Süddeutsche.de,""Fri, 13 Sep 2013 07:00:00 GMT"",https://www.sueddeutsche.de/politik/zuwanderung-als-wahlkampfthema-afd-chef-warnt-vor-sozialem-bodensatz-1.1769714"
"AfD stoppt Aufnahme von Ex-Mitgliedern von ""Die Freiheit"" - Süddeutsche.de,""Tue, 01 Oct 2013 07:00:00 GMT"",https://www.sueddeutsche.de/politik/alternative-fuer-deutschland-afd-stoppt-aufnahme-frueherer-mitglieder-von-die-freiheit-1.1785262"
"Aktuelle Analyse - AfD zeigt rechtspopulistische Tendenzen - Süddeutsche.de,""Thu, 10 Oct 2013 07:00:00 GMT"",https://www.sueddeutsche.de/politik/aktuelle-analyse-afd-zeigt-rechtspopulistische-tendenzen-1.1791899"
"Alternative für Deutschland - Merkels Blaues Wunder - Süddeutsche.de,""Tue, 24 Sep 2013 07:00:00 GMT"",https://www.sueddeutsche.de/politik/afd-alternative-dank-merkel-1.1778969"
"Bouffier irritiert mit Aussagen zur AfD - Süddeutsche.de,""Wed, 18 Sep 2013 07:00:00 GMT"",https://www.sueddeutsche.de/politik/landtagswahl-in-hessen-bouffier-irritiert-mit-aussagen-zur-afd-1.1774530"
"Bernd Lucke droht bei AfD-Parteitag in Erfurt der Machtkampf - Tagesspiegel,""Sat, 22 Mar 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-parteitag-in-erfurt-parteisprecher-lucke-als-groesste-belastung-und-groesster-gewinn-der-afd/9650950.html"
"AfD vor der Europawahl - Tagesspiegel,""Thu, 23 Jan 2014 08:00:00 GMT"",https://www.tagesspiegel.de/politik/alternative-fuer-deutschland-die-angst-in-der-afd-vor-einer-fdp-2-0/9375222.html"
"Gegenwind für Bernd Lucke aus NRW: Die AfD kommt nicht zur Ruhe - Politik - Tagesspiegel,""Sun, 30 Mar 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/gegenwind-fuer-bernd-lucke-aus-nrw-die-afd-kommt-nicht-zur-ruhe/9689874.html"
"AfD-Pressesprecherin Dagmar Metzger tritt zurück: Prominente Liberale verlässt Spitze der AfD - Politik - Tagesspiegel,""Tue, 04 Mar 2014 08:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-pressesprecherin-dagmar-metzger-tritt-zurueck-prominente-liberale-verlaesst-spitze-der-afd/9567646.html"
"Die AfD will keine Anti-Euro-Partei mehr sein - Tagesspiegel,""Mon, 27 Jan 2014 08:00:00 GMT"",https://www.tagesspiegel.de/meinung/alternative-fuer-deutschland-die-afd-will-keine-anti-euro-partei-mehr-sein/9386658.html"
"Liberale in der AfD ärgern Bernd Lucke - Tagesspiegel,""Thu, 03 Apr 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/neugegruendete-liberale-in-der-afd-ex-fdp-mitglieder-draengen-auf-kurswechsel-bei-der-afd/9713892.html"
"AfD: Kein Parteiausschluss für Burschenschafter - Tagesspiegel,""Thu, 10 Apr 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/kein-parteiausschluss-bei-burschenschafter-lucke-wir-haetten-manche-lieber-nicht-in-der-afd/9741068.html"
